PID,HP_X,HP_Y,HP_Z,HR_X,HR_Y,HR_Z,HR_W,LP_X,LP_Y,LP_Z,LR_X,LR_Y,LR_Z,LR_W,RP_X,RP_Y,RP_Z,RR_X,RR_Y,RR_Z,RR_W
1,1.779272,3.422314,-3.737842,0.07051934,0.211621,0.03154147,0.9742939,1.444034,2.436926,-3.215819,-0.4034032,-0.8262112,-0.3903104,-0.04794532,2.6882,3.203944,-2.922333,-0.3978867,0.5674009,-0.4161926,0.5886648
1,1.829089,3.39163,-3.663656,0.1245304,0.1778234,0.02333094,0.9758723,1.298741,2.200677,-3.095431,-0.4375198,-0.7754019,-0.4549631,0.01835109,2.601321,2.540145,-3.017811,-0.2274478,0.660539,-0.4170401,0.5814064
1,1.908883,3.376405,-3.562059,0.1498789,0.1522094,0.009110274,0.9768754,1.029536,1.60727,-2.66828,-0.4742179,-0.7347481,-0.4844203,-0.02448834,2.511883,2.027552,-3.075769,-0.1846931,0.713392,-0.3444595,0.5816424
1,2.007119,3.364504,-3.439585,0.1525691,0.121215,0.004961568,0.9808185,1.602355,2.476577,-3.197076,-0.5223496,-0.7205177,-0.4560735,-0.001471345,2.456879,2.033123,-2.94439,-0.130995,0.697769,-0.3462669,0.6132357
1,2.125881,3.368515,-3.303083,0.1538299,0.06474997,0.02152161,0.9857386,1.607532,2.310793,-2.961542,-0.5203044,-0.7031142,-0.4618595,-0.1469682,2.39746,2.256905,-2.701818,-0.1213856,0.6197115,-0.4035058,0.6621226
1,2.230209,3.386836,-3.168483,0.1560142,0.0180541,0.01339445,0.9874989,1.673204,2.282121,-2.887613,-0.5502585,-0.6785975,-0.4473893,-0.1912172,2.387791,2.37235,-2.43177,-0.04609546,0.6276606,-0.3403134,0.6986446
1,2.330752,3.382164,-3.059094,0.1710814,-0.01837661,0.01471318,0.9849756,1.774638,2.257397,-2.771781,-0.5609341,-0.6544667,-0.4495276,-0.2344165,2.462872,2.218787,-2.607095,-0.01784511,0.594135,-0.3907404,0.7028564
1,2.414307,3.378704,-2.991836,0.1774258,-0.04066274,0.01512846,0.9831774,1.898196,2.241492,-2.677528,-0.5961953,-0.6414219,-0.420491,-0.2373111,2.562922,2.054092,-2.749503,-0.0616405,0.4157727,-0.5974239,0.6829482
1,2.479904,3.374331,-2.957594,0.1901425,-0.05814037,0.01141599,0.9799669,2.047237,2.211948,-2.532513,-0.6442395,-0.5992525,-0.3808513,-0.284261,2.604963,2.210885,-2.582273,-0.04227711,0.4567176,-0.6001895,0.6552818
1,2.512199,3.37396,-2.948228,0.1985476,-0.0623671,0.003385775,0.978099,2.102716,2.195947,-2.478306,-0.6271101,-0.6343786,-0.4033949,-0.2038856,2.56493,2.34635,-2.339681,-0.03175488,0.4258632,-0.5203007,0.7395399
1,2.505001,3.363731,-2.972547,0.205035,-0.06010324,-0.001122486,0.9769069,2.091675,2.183934,-2.465562,-0.6267492,-0.6344985,-0.4297971,-0.1409667,2.59595,2.342616,-2.23436,-0.01682086,0.3669727,-0.5273831,0.7661039
1,2.462438,3.348862,-3.005041,0.2260496,-0.03706489,-0.01653479,0.9732699,2.066245,2.166947,-2.491836,-0.6300099,-0.562089,-0.5286351,-0.08768343,2.85287,2.41485,-2.102701,-0.08413865,0.4284624,-0.6130788,0.6583883
1,2.41447,3.338163,-3.001961,0.237426,-0.02348085,-0.000167937,0.9711218,2.059418,2.03994,-2.427317,-0.6286282,-0.5101737,-0.5800349,-0.09005017,3.097865,2.523072,-2.104765,-0.1993989,0.4918742,-0.6031502,0.5954072
1,2.410223,3.326825,-2.984399,0.2414847,-0.02235928,0.002611892,0.9701435,2.151479,1.830206,-2.319689,-0.614296,-0.4760304,-0.6280766,-0.03943765,3.200651,2.541663,-2.285505,-0.2816407,0.5373253,-0.5421905,0.5813687
1,2.435367,3.306608,-2.94435,0.2242031,-0.02307566,0.01572993,0.9741422,2.240778,1.73949,-2.169212,-0.6341861,-0.3658496,-0.6805443,-0.02866114,3.194884,2.417478,-2.355017,-0.2318783,0.5258363,-0.5225483,0.6298191
1,2.473166,3.298164,-2.930654,0.233266,-0.01958561,0.02774454,0.9718198,2.273832,1.722907,-2.062506,-0.6324002,-0.3595756,-0.685963,-0.01517156,3.226402,2.366658,-2.361159,-0.2192572,0.5300469,-0.5169563,0.6353998
1,2.495852,3.333553,-2.956007,0.2111539,-0.02716603,0.01612177,0.9769422,2.232982,1.944385,-2.08649,-0.6136084,-0.3859493,-0.6887977,-0.00925651,3.208055,2.404754,-2.406072,-0.2194244,0.5445162,-0.5275959,0.6140012
1,2.500876,3.353964,-3.011831,0.1921846,-0.03798771,0.01337011,0.9805321,2.120413,2.105837,-2.106072,-0.5919118,-0.4578747,-0.6477333,-0.1429439,3.225385,2.456993,-2.357133,-0.1921087,0.5460173,-0.5419126,0.6093357
1,2.504988,3.380766,-3.087772,0.1545737,-0.02789177,0.005951786,0.9875696,2.025161,2.448692,-2.098132,-0.5408304,-0.5637593,-0.5656859,-0.2639651,3.242298,2.511256,-2.249336,-0.235616,0.5350912,-0.5185818,0.6238873
1,2.515419,3.419793,-3.195446,0.08911285,0.01862003,-0.01707811,0.995701,2.05457,2.822761,-2.128962,-0.5265658,-0.6978093,-0.3782076,-0.3045483,3.240944,2.653863,-2.223151,-0.3169272,0.4907186,-0.5401547,0.6057932
1,2.518268,3.466101,-3.301729,-0.01516149,0.0598382,-0.03465062,0.9974913,2.117894,3.157313,-2.105742,-0.5893963,-0.7409526,-0.2165913,-0.2380956,3.30955,2.906658,-2.165643,-0.4018113,0.4895472,-0.5424202,0.5519707
1,2.522017,3.481236,-3.376136,-0.08833852,0.08050617,-0.04382275,0.9918642,2.217597,3.469605,-2.090254,-0.5704576,-0.7670278,-0.1435181,-0.256221,3.354581,3.294245,-2.216312,-0.4842663,0.4375892,-0.5430651,0.5282822
1,2.518878,3.484026,-3.428497,-0.13288,0.1022946,-0.0519191,0.984471,2.284123,3.640669,-2.179401,-0.5928153,-0.7764499,-0.09553695,-0.1912284,3.337788,3.57754,-2.377667,-0.536306,0.4296737,-0.5397109,0.4862803
1,2.507588,3.479921,-3.461047,-0.1497468,0.1196515,-0.05212341,0.9800727,2.341334,3.608051,-2.231897,-0.6099604,-0.7630116,-0.09341437,-0.1924459,3.364487,3.611611,-2.420589,-0.5538256,0.4351251,-0.5082909,0.4955641
1,2.500607,3.476831,-3.470733,-0.1426269,0.1411663,-0.05070568,0.9783448,2.490421,3.492244,-2.142903,-0.6218871,-0.755173,-0.108356,-0.1767176,3.419512,3.489853,-2.426083,-0.5541578,0.4595525,-0.4930679,0.4884718
1,2.496809,3.474895,-3.466789,-0.1281956,0.1611756,-0.04780443,0.9773961,2.568955,3.322016,-2.055189,-0.6764621,-0.7104645,-0.1456757,-0.128132,3.512914,3.309639,-2.497122,-0.5373773,0.5163238,-0.4644328,0.4784743
1,2.49442,3.473001,-3.466336,-0.1126268,0.1708167,-0.047794,0.9776772,2.48101,3.252105,-1.95639,-0.6357105,-0.7416979,-0.2111005,-0.03454003,3.742061,3.236454,-2.462286,-0.48881,0.571335,-0.5026363,0.4266123
1,2.499086,3.471751,-3.472286,-0.1156483,0.1848932,-0.05370973,0.9744512,2.740312,3.286582,-2.085896,-0.6718509,-0.7054415,-0.2241756,-0.02671934,3.273574,3.337934,-2.403067,-0.4554994,0.4913718,-0.5378902,0.5116134
1,2.504304,3.468973,-3.472295,-0.1161742,0.209339,-0.05506273,0.9693549,2.940549,3.224028,-2.167514,-0.7317034,-0.6641654,-0.153038,-0.008596629,3.039868,3.35092,-2.388674,-0.4042529,0.380287,-0.5700502,0.6058087
1,2.502312,3.468593,-3.460033,-0.1107364,0.2173033,-0.05587581,0.9681914,3.28949,3.46571,-2.328764,-0.4949636,-0.7112957,-0.4986103,0.021383,3.12585,3.311609,-2.268103,-0.3164457,0.3990851,-0.6051157,0.6119055
1,2.507313,3.467363,-3.446665,-0.09984212,0.2273054,-0.04753022,0.9675251,2.868934,3.196862,-2.020048,-0.730872,-0.6620917,-0.1566919,-0.05392989,3.313265,3.283328,-2.410787,-0.3164687,0.4360798,-0.6319814,0.5570291
1,2.501557,3.463612,-3.432692,-0.08286023,0.2219798,-0.04323265,0.9705617,2.403773,3.251732,-1.940925,-0.6669379,-0.728752,-0.1525352,0.0291111,3.835425,3.234693,-2.679559,-0.4002558,0.5537522,-0.5786694,0.4453039
1,2.493151,3.457403,-3.434126,-0.064149,0.2136182,-0.04180282,0.9739121,2.163127,3.244797,-1.960935,-0.607143,-0.7569162,-0.2403777,-0.02595714,3.999531,3.120001,-2.769292,-0.3935164,0.6294576,-0.5733657,0.3466696
1,2.493116,3.454127,-3.441606,-0.05822869,0.2118527,-0.04619494,0.9744711,2.275635,3.248348,-1.97334,-0.6279463,-0.7382683,-0.2393763,-0.05781399,3.881901,3.116857,-2.700381,-0.3458315,0.6610346,-0.5632233,0.3552651
1,2.493516,3.447281,-3.43762,-0.03844207,0.2157058,-0.04846692,0.9744969,2.35951,3.196138,-1.976155,-0.6485631,-0.7341992,-0.1981218,-0.03263638,3.82327,3.12964,-2.653198,-0.3569229,0.6355484,-0.5637653,0.388398
1,2.493571,3.432975,-3.424656,-0.001992632,0.2127872,-0.05141417,0.9757429,2.339993,3.14294,-1.975446,-0.6679228,-0.7091418,-0.2053197,-0.09402633,3.838713,3.09478,-2.667178,-0.405929,0.6047875,-0.528121,0.4365111
1,2.493281,3.415783,-3.405657,0.03351605,0.2079939,-0.05147889,0.9761994,2.410469,3.07155,-2.019618,-0.7305166,-0.6443545,-0.2091217,-0.08614516,3.78607,3.062198,-2.66187,-0.3103828,0.6477287,-0.4890588,0.4949057
1,2.491013,3.396252,-3.368771,0.06615218,0.1976366,-0.04810414,0.9768571,2.54355,2.627729,-2.150581,-0.8112553,-0.5551745,-0.180994,-0.0297883,3.503923,2.808578,-2.71509,-0.2301673,0.6303535,-0.4810327,0.5641677
1,2.506483,3.377902,-3.298399,0.1026211,0.1750482,-0.04019709,0.9783717,2.591729,1.974627,-2.313474,-0.8759151,-0.3876411,-0.2643649,0.1123319,3.297126,2.314478,-2.695068,-0.1187143,0.6173837,-0.4661241,0.6224729
1,2.54678,3.36643,-3.196464,0.1428872,0.1238317,-0.02959398,0.9815158,2.516816,1.723813,-2.492954,-0.8586762,-0.2820342,-0.3656398,0.2223499,3.100118,2.088845,-2.648778,0.01584231,0.6525221,-0.4154738,0.6335183
1,2.623078,3.350642,-3.075041,0.1599557,0.08388389,-0.01510824,0.9834375,2.431256,1.846748,-2.552616,-0.8153813,-0.3331124,-0.4104463,0.236058,3.011053,2.219536,-2.431664,0.03755987,0.633726,-0.4330305,0.6398947
1,2.714702,3.361162,-2.917075,0.1711219,0.03604026,0.002233962,0.984588,2.355001,1.916293,-2.52591,-0.7819231,-0.3768027,-0.4526564,0.2042505,2.964794,2.150592,-2.109554,0.05856153,0.6373639,-0.4104352,0.6495236
1,2.783377,3.357955,-2.773661,0.1613799,-0.000672137,0.001558606,0.9868909,2.371616,1.951093,-2.533216,-0.7580317,-0.3902541,-0.4905254,0.1802071,2.925664,2.015742,-1.840363,0.08238991,0.650754,-0.4111717,0.6329842
1,2.805297,3.345611,-2.711166,0.1673941,-0.006913089,-0.01703785,0.9857186,2.412636,1.965572,-2.515956,-0.7592635,-0.3745812,-0.5077361,0.1594115,2.943522,1.891054,-1.673032,0.1214287,0.6994476,-0.3398221,0.6168867
1,2.770349,3.359421,-2.792143,0.1650797,0.03389338,-0.01722892,0.9855471,2.386432,1.980466,-2.496452,-0.7593289,-0.376574,-0.5092271,0.14933,3.015731,1.909101,-1.681172,0.1633365,0.708209,-0.300984,0.6173896
1,2.681129,3.381151,-2.958594,0.1343424,0.08626407,-0.0194991,0.9869805,2.300923,1.992946,-2.437162,-0.749439,-0.4192977,-0.4908408,0.1469896,3.133987,2.133669,-1.774461,0.08371396,0.6898534,-0.4005095,0.5972323
1,2.575442,3.424273,-3.110445,0.0479265,0.1528276,-0.02051813,0.9868768,2.270953,2.08022,-2.39683,-0.7549788,-0.4606134,-0.4497251,0.1248583,3.29495,2.690313,-1.91589,-0.09602851,0.6029098,-0.5542231,0.5657873
1,2.486439,3.487472,-3.226585,-0.08060399,0.180505,-0.01160448,0.9801971,2.289174,2.154194,-2.381694,-0.75049,-0.5312821,-0.3807698,0.09756298,3.291945,3.292786,-2.148248,-0.2654089,0.457726,-0.6246971,0.5742809
1,2.433462,3.530515,-3.306662,-0.1757337,0.1972976,0.009407608,0.9644184,2.320194,2.215941,-2.414017,-0.7279794,-0.5962127,-0.3276564,0.08495757,3.258231,3.893152,-2.376744,-0.4690386,0.384594,-0.5765692,0.5474105
1,2.417248,3.54364,-3.348495,-0.2258368,0.2119669,0.02118417,0.9505888,2.323879,2.248041,-2.458726,-0.7293772,-0.5959463,-0.3218515,0.09627361,3.265337,4.093892,-2.501705,-0.6046118,0.430536,-0.4609826,0.4863932
1,2.415655,3.527261,-3.349737,-0.1905264,0.2151965,0.01954202,0.9576055,2.289247,2.245154,-2.50706,-0.7286562,-0.5818645,-0.3410174,0.1191684,3.407057,4.089683,-2.407553,-0.4752534,0.5450808,-0.4239169,0.5452664
1,2.416458,3.496069,-3.307518,-0.1181397,0.1993086,0.01705227,0.9726399,2.289381,2.22745,-2.532248,-0.7189456,-0.5558112,-0.385165,0.1607454,3.39643,3.769489,-2.312651,-0.478128,0.6462841,-0.3448868,0.4845241
1,2.432052,3.442755,-3.212258,0.005153609,0.1158381,0.03055691,0.9927846,2.305654,2.221466,-2.560609,-0.7163553,-0.5325274,-0.4123501,0.1822554,3.238208,3.082008,-2.336576,-0.3326382,0.5891219,-0.3749411,0.6338032
1,2.500465,3.404315,-3.0907,0.07644257,0.042172,0.02080117,0.9959646,2.303966,2.192139,-2.542453,-0.7015544,-0.5122669,-0.4594907,0.185128,3.053802,2.309006,-2.40334,-0.04717287,0.618349,-0.3491518,0.7025043
1,2.612483,3.390562,-2.931301,0.08267357,0.002351632,0.01667962,0.9964343,2.288985,2.15545,-2.46417,-0.707213,-0.5121851,-0.4634708,0.1507017,2.939145,2.000472,-2.393333,0.1439379,0.6249086,-0.2774497,0.7153969
1,2.752025,3.425282,-2.755308,0.03695018,0.0143219,0.001474463,0.9992134,2.290865,2.123996,-2.328916,-0.6879198,-0.5474063,-0.469218,0.08335003,2.943629,2.130009,-2.177151,0.1331298,0.6031625,-0.3386503,0.7097799
1,2.834558,3.460914,-2.648703,0.01659595,0.000167086,-0.001775009,0.9998607,2.274616,2.10897,-2.209463,-0.6868615,-0.5616324,-0.4599302,0.03542202,2.982234,2.394038,-1.917703,0.04648817,0.5767934,-0.4747836,0.6631205
1,2.866837,3.469078,-2.620409,0.02097796,-0.009599541,0.002757452,0.9997301,2.324028,2.182452,-2.151561,-0.635591,-0.5394779,-0.5493011,0.05706049,2.944525,2.796039,-1.62606,-0.06130589,0.4356959,-0.6501972,0.6193983
1,2.845088,3.477597,-2.649063,0.003479503,0.00555941,-0.008834634,0.9999395,2.35659,2.221654,-2.115075,-0.6119547,-0.5524803,-0.5644895,0.04035725,2.94102,2.787764,-1.345578,-0.1328296,0.5651081,-0.4327323,0.6897478
1,2.804104,3.457001,-2.729721,0.01869467,0.04034669,-0.00498575,0.9989984,2.32722,2.234606,-2.109702,-0.6179942,-0.5850833,-0.5251191,0.003266529,3.066994,2.681466,-1.401587,-0.1207936,0.5427175,-0.4802352,0.6784106
1,2.755187,3.409609,-2.853813,0.06539936,0.1306725,-0.02400047,0.988975,2.295713,2.224233,-2.150146,-0.5844789,-0.6163567,-0.5252015,0.05150072,3.264651,2.573642,-1.652311,-0.06574904,0.5364001,-0.5466395,0.6396383
1,2.678316,3.342831,-3.001057,0.1416779,0.2134643,-0.05530999,0.9650395,2.328772,2.230541,-2.198896,-0.6159101,-0.6033225,-0.494002,0.1123338,3.265737,2.201539,-2.021659,-0.003596684,0.598368,-0.4643604,0.6529259
1,2.600495,3.301753,-3.133588,0.1829678,0.2871343,-0.07865868,0.9369575,2.360264,2.1996,-2.276274,-0.6658078,-0.5935921,-0.4233238,0.1585735,3.163452,1.74756,-2.504783,0.1059896,0.6598594,-0.3539074,0.6542946
1,2.543225,3.312947,-3.240701,0.2045919,0.3492902,-0.09103591,0.9098632,2.367614,2.134882,-2.409392,-0.6979695,-0.5844555,-0.3622042,0.2001461,3.230411,1.542777,-3.02143,0.1986123,0.7984833,-0.2926545,0.4871662
1,2.512374,3.338952,-3.325115,0.1785811,0.4204553,-0.08111739,0.885859,2.371405,2.128379,-2.501175,-0.6983044,-0.5896003,-0.3409291,0.2202494,3.473241,1.775104,-3.215197,0.1049162,0.889747,-0.2827272,0.3426489
1,2.503128,3.379522,-3.394109,0.1263319,0.530848,-0.05471672,0.8362097,2.375113,2.122993,-2.555875,-0.6789783,-0.633431,-0.2866957,0.2357104,3.813688,2.349153,-3.29856,-0.1982481,0.89599,-0.3212095,0.2339318
1,2.491764,3.408509,-3.431384,0.07640804,0.6061859,-0.03168601,0.7910098,2.404468,2.214183,-2.658437,-0.6716275,-0.6448376,-0.2546929,0.2612136,3.954449,2.689096,-3.406347,-0.3984709,0.8536425,-0.2759559,0.1906927
1,2.487436,3.424723,-3.448184,0.04887763,0.6664206,-0.02164225,0.7436574,2.428816,2.112245,-2.554897,-0.6680744,-0.6347196,-0.2118596,0.3254585,4.032517,2.737243,-3.555173,-0.4015301,0.8703272,-0.2450905,0.1457214
1,2.500343,3.42481,-3.440409,0.03846537,0.6994954,-0.01844462,0.7133627,2.539498,2.122389,-2.593947,-0.6155289,-0.6195127,-0.2241748,0.4325204,4.01813,2.534418,-3.647231,-0.4391209,0.8459473,-0.2098096,0.2180044
1,2.531114,3.425448,-3.421184,0.0396775,0.708912,-0.01912575,0.7039202,2.667063,2.153787,-2.688915,-0.5792496,-0.628441,-0.1879859,0.4839351,3.595652,2.407274,-3.634314,-0.4040273,0.8715674,-0.2340004,0.1495866
1,2.563434,3.431708,-3.405344,0.03848604,0.7127576,-0.02129918,0.7000298,2.72168,2.143876,-2.665794,-0.6493461,-0.607873,-0.203806,0.409027,3.528567,2.313822,-3.652179,-0.488304,0.8326915,-0.217666,0.1442415
1,2.588029,3.430331,-3.399188,0.04407446,0.7148749,-0.01434758,0.6977144,2.756286,2.142868,-2.654277,-0.6514184,-0.6125439,-0.2164893,0.3918882,3.747756,2.50678,-3.607536,-0.4372688,0.86729,-0.2071356,0.117043
1,2.607935,3.43779,-3.387596,0.03227549,0.7181122,-0.01602348,0.6949938,2.771091,2.149644,-2.644518,-0.6397601,-0.6334309,-0.2287498,0.3703321,3.904834,2.582273,-3.589255,-0.2395282,0.9629105,-0.1209473,0.02830976
1,2.627157,3.442421,-3.377396,0.02923693,0.717838,-0.003235524,0.6955885,2.765749,2.136296,-2.634545,-0.6496114,-0.6204034,-0.2329576,0.3726063,3.623682,2.534631,-3.591068,-0.2595359,0.9502352,-0.1717691,0.01376815
1,2.639477,3.449034,-3.38062,0.02207122,0.719119,0.004280044,0.6945232,2.764476,2.127425,-2.632529,-0.6418155,-0.6139482,-0.2364021,0.3940235,3.504931,2.3899,-3.676835,-0.5106282,0.8030933,-0.2888943,0.1041155
1,2.637909,3.455901,-3.386703,0.01312955,0.7268651,0.01324654,0.686527,2.796001,2.128737,-2.643371,-0.633632,-0.6186016,-0.2232623,0.4074268,3.681831,2.621969,-3.724765,-0.6541454,0.7310449,-0.1889399,0.04437137
1,2.627418,3.464953,-3.385124,-0.003158582,0.7258637,0.02642535,0.6873235,2.832408,2.13634,-2.65505,-0.6267686,-0.6352173,-0.2322454,0.3869394,3.933587,2.766413,-3.782157,-0.5490133,0.8175961,-0.1091979,0.1348953
1,2.607322,3.473641,-3.381159,-0.02002874,0.7242169,0.03946299,0.6881508,2.827393,2.146041,-2.652553,-0.6196941,-0.648867,-0.2467184,0.3661706,4.057557,2.783451,-3.791476,-0.439202,0.8786861,-0.03832581,0.1831489
1,2.578361,3.484456,-3.371956,-0.04364347,0.7207493,0.05980118,0.6892312,2.80045,2.090779,-2.578962,-0.637116,-0.6303032,-0.2374121,0.3747488,4.044106,2.823565,-3.778214,-0.3907489,0.898135,0.02558796,0.2000352
1,2.539471,3.505523,-3.364876,-0.08544181,0.7152012,0.09193722,0.6875569,2.815643,2.121318,-2.587293,-0.6259778,-0.6457642,-0.2278555,0.373125,4.043101,2.992973,-3.783663,-0.5298023,0.8333339,0.008862002,0.1574346
1,2.481552,3.531552,-3.358689,-0.1500645,0.7014529,0.1431385,0.6818768,2.827704,2.128166,-2.5649,-0.6258376,-0.647679,-0.2292627,0.3691584,3.913473,3.381783,-3.782093,-0.5863875,0.7866735,0.04383002,0.1880785
1,2.415347,3.550771,-3.356841,-0.2183915,0.6770447,0.1946181,0.6753069,2.867257,2.128456,-2.558682,-0.6095437,-0.6632988,-0.2137705,0.3778801,3.781642,3.732583,-3.769726,-0.6833734,0.7036025,0.08654106,0.1745134
1,2.357028,3.557384,-3.358531,-0.2690166,0.6606057,0.2274171,0.6629567,2.889102,2.127123,-2.543949,-0.599375,-0.6743681,-0.2050877,0.379363,3.675884,4.016563,-3.771971,-0.7413939,0.6411902,0.1136341,0.162165
1,2.318213,3.553366,-3.354202,-0.2914293,0.6501788,0.2436508,0.6580052,2.873822,2.211554,-2.582142,-0.5934327,-0.6722245,-0.2161632,0.386297,3.513343,4.223702,-3.763166,-0.7696689,0.6108398,0.1166943,0.144454
1,2.298626,3.549807,-3.346588,-0.2946237,0.6498935,0.2470884,0.6555781,2.898099,2.152611,-2.522881,-0.5987875,-0.6688527,-0.2185215,0.3825415,3.429958,4.274289,-3.74169,-0.7899159,0.5876324,0.1289721,0.1186899
1,2.295507,3.54595,-3.333626,-0.2827038,0.6516202,0.2417031,0.661097,2.898112,2.169008,-2.522259,-0.5915621,-0.6789449,-0.2188539,0.3757541,3.414341,4.268466,-3.742933,-0.797049,0.5814334,0.1024234,0.1271131
1,2.315866,3.537029,-3.307698,-0.233661,0.641656,0.2131562,0.698745,2.863368,2.157621,-2.505871,-0.6266776,-0.6389306,-0.2364426,0.3783357,3.42728,4.227862,-3.749516,-0.793258,0.5923846,0.06723505,0.1237002
1,2.343447,3.514349,-3.260395,-0.1454157,0.595268,0.1626923,0.7733314,2.858581,2.198582,-2.519301,-0.6368773,-0.6194181,-0.2690305,0.3719289,3.432402,4.190398,-3.762625,-0.7814568,0.6061478,0.03541183,0.1437225
1,2.348958,3.482947,-3.226474,-0.06391678,0.5407158,0.1128836,0.8311428,2.795702,2.242146,-2.556723,-0.6434901,-0.6069884,-0.3159249,0.3430409,3.523865,4.146796,-3.7773,-0.5810474,0.7783842,-0.09551472,0.217667
1,2.35744,3.469679,-3.215832,-0.04165532,0.522278,0.09239943,0.8467308,2.764575,2.2475,-2.540074,-0.6731094,-0.6134906,-0.2650846,0.3166752,3.640495,3.885193,-3.71811,-0.5694847,0.7714132,-0.09594786,0.2672132
1,2.390612,3.465312,-3.228063,-0.01729547,0.5097129,0.08614013,0.8558466,2.727402,2.233445,-2.52025,-0.6661105,-0.6344247,-0.2473914,0.304302,3.693809,3.358051,-3.570535,-0.5154118,0.7944148,-0.1063197,0.3032359
1,2.442103,3.483086,-3.269083,-0.03820307,0.5213229,0.06843024,0.8497531,2.71213,2.235849,-2.491134,-0.6789826,-0.637441,-0.2291091,0.2831264,3.757045,2.955535,-3.359933,-0.4683082,0.7990432,-0.1551484,0.3437243
1,2.467277,3.489934,-3.287352,-0.04007259,0.5378565,0.06031732,0.8399205,2.728475,2.274469,-2.5009,-0.6977187,-0.641897,-0.205315,0.2429046,3.806745,3.201462,-3.074325,-0.5783714,0.6861206,-0.2324466,0.3750914
1,2.46676,3.488292,-3.297745,-0.04242287,0.5387523,0.05652886,0.8394943,2.691381,2.304254,-2.505066,-0.6873925,-0.6474781,-0.2230694,0.2418757,3.896123,3.338789,-2.948053,-0.5216386,0.7401445,-0.1680227,0.3896764
1,2.452655,3.479273,-3.30786,-0.03214709,0.5397285,0.05335056,0.8395317,2.6581,2.277129,-2.518599,-0.663793,-0.6735212,-0.2419898,0.2172306,3.963938,3.196626,-2.924488,-0.5006934,0.7564076,-0.1677355,0.3860293
1,2.448606,3.451824,-3.306148,0.02023479,0.5263431,0.03668322,0.8492396,2.61031,2.234145,-2.553025,-0.6856951,-0.6244876,-0.2790655,0.2489174,3.987372,2.859401,-3.044316,-0.453408,0.7990078,-0.1718858,0.3556164
1,2.462077,3.401693,-3.278198,0.1240553,0.4585187,-0.003784606,0.8799753,2.641281,2.222138,-2.569356,-0.7064988,-0.5756347,-0.2907059,0.2915379,3.861077,2.499083,-3.135287,-0.3403006,0.8405058,-0.197545,0.3724532
1,2.499928,3.38037,-3.267027,0.1711313,0.4085099,-0.03331922,0.8959485,2.640167,2.219799,-2.591776,-0.7079604,-0.5881438,-0.2654672,0.2870648,3.514345,2.437687,-3.149359,-0.2596382,0.8058416,-0.2951075,0.4428531
1,2.545352,3.375402,-3.246953,0.1804197,0.3762693,-0.05412303,0.9071609,2.606702,2.167217,-2.587547,-0.7259146,-0.600628,-0.253057,0.2196729,3.304242,2.691505,-3.150339,-0.3029301,0.6804398,-0.4127612,0.524274
1,2.603235,3.375719,-3.212754,0.1793505,0.3345067,-0.05336166,0.9236294,2.576851,2.14876,-2.587801,-0.7164197,-0.6048782,-0.2725605,0.2158147,3.231782,2.837006,-3.163089,-0.3042159,0.5606864,-0.4590583,0.6183437
1,2.69325,3.373909,-3.171993,0.1718893,0.2873544,-0.04555257,0.941173,2.545986,2.132337,-2.567649,-0.7000004,-0.6157276,-0.3124766,0.182311,3.15035,2.912758,-3.159007,-0.2780562,0.4630682,-0.4971852,0.6790137
1,2.82527,3.352834,-3.114491,0.1756388,0.2167516,-0.03750326,0.9595641,2.549756,2.130424,-2.53432,-0.674772,-0.6303327,-0.3535742,0.1494954,3.161785,2.942314,-3.10544,-0.2369512,0.407271,-0.5234331,0.7099313
1,2.988083,3.332858,-3.045166,0.1764963,0.1131186,-0.007976416,0.9777473,2.590239,2.122782,-2.475425,-0.6556174,-0.6283129,-0.4038046,0.1110432,3.285354,2.950742,-2.973795,-0.2023391,0.3027032,-0.5864968,0.7234992
1,3.127566,3.375391,-2.968081,0.1629377,-0.02825115,0.02586878,0.9858925,2.648135,2.125142,-2.413651,-0.621013,-0.6251159,-0.4699288,0.05234528,3.425941,2.969055,-2.793691,-0.2788056,0.1715558,-0.5632653,0.7586622
1,3.23339,3.396589,-2.927716,0.1428084,-0.1776208,0.05037583,0.972378,2.695776,2.151031,-2.397597,-0.5816544,-0.6175993,-0.5291302,-0.01644764,3.464958,3.011492,-2.579232,-0.1770765,0.04636734,-0.6028738,0.7765546
1,3.314129,3.394251,-2.929889,0.1241054,-0.303888,0.05530875,0.9429692,2.713124,2.208779,-2.474547,-0.5223714,-0.6220689,-0.5796224,-0.06477806,3.43211,3.04383,-2.456304,-0.06437603,-0.06258015,-0.6332751,0.7687016
1,3.3734,3.39629,-2.945158,0.08572238,-0.4259937,0.06101077,0.8985871,2.651615,2.238617,-2.561015,-0.5014241,-0.5816475,-0.6238216,-0.1452814,3.354845,3.065373,-2.435418,-0.001662764,-0.1251216,-0.6512766,0.7484522
1,3.433179,3.394466,-2.948604,0.04089773,-0.5265488,0.05799449,0.8471779,2.572789,2.293623,-2.714577,-0.4317887,-0.5569814,-0.6489634,-0.2866652,3.230772,3.097931,-2.407495,0.06132713,-0.2341763,-0.6291708,0.7386099
1,3.49667,3.390137,-2.939681,0.01688641,-0.59736,0.04637719,0.8004531,2.554345,2.337194,-2.861113,-0.3741907,-0.5203732,-0.6542988,-0.4013554,3.028073,3.116116,-2.460635,0.1506428,-0.3131018,-0.6467573,0.6789544
